date,county,city,age_group,population,atleast_onedose,fully_vaccinated,boosted,boosted_second,partially_vaccinated
2022-08-09,Middlesex,Newton,20-29 Years,11715,11035,8856,5271,145,2179
2022-08-09,Middlesex,Newton,30-49 Years,19435,23003,20226,14510,741,2777
2022-08-09,Middlesex,Newton,50-64 Years,17053,20190,18231,14605,6168,1959
2022-08-09,Middlesex,Newton,65-74 Years,9332,11669,10521,8852,5413,1148
2022-08-09,Middlesex,Newton,75+ Years,7251,8832,7843,6865,4481,989
2022-08-09,Middlesex,Newton,Total,88923,95375,83298,59010,17015,12077
2022-08-09,Norfolk,Wellesley,0-4 Years,1625,404,86,0,0,318
2022-08-09,Norfolk,Wellesley,5-11 Years,2706,2381,2106,473,2,275
2022-08-09,Norfolk,Wellesley,12-15 Years,1762,2058,1908,1075,1,150
2022-08-09,Norfolk,Wellesley,16-19 Years,3237,2519,2013,1392,12,506
2022-08-09,Norfolk,Wellesley,20-29 Years,4280,3662,2651,1542,40,1011
2022-08-09,Norfolk,Wellesley,30-49 Years,5489,5447,4833,3546,164,614
2022-08-09,Norfolk,Wellesley,50-64 Years,5625,6140,5585,4591,1847,555
2022-08-09,Norfolk,Wellesley,65-74 Years,2647,2609,2318,1978,1185,291
2022-08-09,Norfolk,Wellesley,75+ Years,2179,2383,2129,1867,1234,254
2022-08-09,Norfolk,Wellesley,Total,29550,27603,23629,16464,4485,3974
2022-08-16,Suffolk,Chelsea,0-4 Years,3243,208,19,0,0,189
2022-08-16,Suffolk,Chelsea,5-11 Years,3650,2396,1732,195,0,664
2022-08-16,Suffolk,Chelsea,12-15 Years,1955,2292,1905,527,1,387
2022-08-16,Suffolk,Chelsea,16-19 Years,1897,2304,1765,642,5,539
2022-08-16,Suffolk,Chelsea,20-29 Years,6620,7001,5531,1849,20,1470
2022-08-16,Suffolk,Chelsea,30-49 Years,13206,14014,11639,5139,128,2375
2022-08-16,Suffolk,Chelsea,50-64 Years,6377,7071,6046,3836,924,1025
2022-08-16,Suffolk,Chelsea,65-74 Years,2243,2541,2265,1706,726,276
2022-08-16,Suffolk,Chelsea,75+ Years,1595,1716,1504,1186,612,212
2022-08-16,Suffolk,Chelsea,Total,40787,39543,32406,15080,2416,7137
2022-08-16,Suffolk,Revere,0-4 Years,3785,199,15,0,0,184
2022-08-16,Suffolk,Revere,5-11 Years,4684,2461,1955,172,1,506
2022-08-16,Suffolk,Revere,12-15 Years,2735,2611,2278,586,2,333
2022-08-16,Suffolk,Revere,16-19 Years,2876,2777,2382,982,7,395
2022-08-16,Suffolk,Revere,20-29 Years,8324,8993,7391,2741,27,1602
2022-08-16,Suffolk,Revere,30-49 Years,18442,18763,16061,7140,145,2702
2022-08-16,Suffolk,Revere,50-64 Years,12047,11361,10120,6304,1221,1241
2022-08-16,Suffolk,Revere,65-74 Years,4983,4785,4316,3296,1228,469
2022-08-16,Suffolk,Revere,75+ Years,4310,3539,3089,2429,1076,450
2022-08-16,Suffolk,Revere,Total,62186,55489,47607,23650,3707,7882
2022-08-16,Middlesex,Newton,0-4 Years,4275,1472,566,0,0,906
2022-08-16,Middlesex,Newton,5-11 Years,7271,7294,6622,2067,5,672
2022-08-16,Middlesex,Newton,12-15 Years,4707,6075,5481,3415,10,594
2022-08-16,Middlesex,Newton,16-19 Years,7883,5942,5086,3530,53,856
2022-08-16,Middlesex,Newton,20-29 Years,11715,11034,8858,5276,148,2176
2022-08-16,Middlesex,Newton,30-49 Years,19435,23022,20232,14525,764,2790
2022-08-16,Middlesex,Newton,50-64 Years,17053,20184,18228,14623,6268,1956
2022-08-16,Middlesex,Newton,65-74 Years,9332,11664,10524,8865,5449,1140
2022-08-16,Middlesex,Newton,75+ Years,7251,8807,7837,6876,4526,970
2022-08-16,Middlesex,Newton,Total,88923,95494,83434,59177,17223,12060
2022-08-16,Norfolk,Wellesley,0-4 Years,1625,429,120,0,0,309
2022-08-16,Norfolk,Wellesley,5-11 Years,2706,2388,2109,501,2,279
2022-08-16,Norfolk,Wellesley,12-15 Years,1762,2058,1906,1081,2,152
2022-08-16,Norfolk,Wellesley,16-19 Years,3237,2520,2011,1402,13,509
2022-08-16,Norfolk,Wellesley,20-29 Years,4280,3664,2651,1546,39,1013
2022-08-16,Norfolk,Wellesley,30-49 Years,5489,5448,4834,3547,165,614
2022-08-16,Norfolk,Wellesley,50-64 Years,5625,6137,5588,4597,1873,549
2022-08-16,Norfolk,Wellesley,65-74 Years,2647,2607,2318,1978,1196,289
2022-08-16,Norfolk,Wellesley,75+ Years,2179,2377,2124,1862,1249,253
2022-08-16,Norfolk,Wellesley,Total,29550,27628,23661,16514,4539,3967
2022-08-23,Suffolk,Chelsea,0-4 Years,3243,226,22,0,0,204
2022-08-23,Suffolk,Chelsea,5-11 Years,3649,2402,1749,208,0,653
2022-08-23,Suffolk,Chelsea,12-15 Years,1955,2290,1904,543,1,386
2022-08-23,Suffolk,Chelsea,16-19 Years,1897,2310,1769,654,5,541
2022-08-23,Suffolk,Chelsea,20-29 Years,6620,7001,5533,1861,20,1468
2022-08-23,Suffolk,Chelsea,30-49 Years,13206,14020,11648,5161,130,2372
2022-08-23,Suffolk,Chelsea,50-64 Years,6376,7068,6047,3856,953,1021
2022-08-23,Suffolk,Chelsea,65-74 Years,2242,2540,2267,1711,740,273
2022-08-23,Suffolk,Chelsea,75+ Years,1595,1716,1504,1187,617,212
2022-08-23,Suffolk,Chelsea,Total,40787,39573,32443,15181,2466,7130
2022-08-23,Suffolk,Revere,0-4 Years,3785,217,17,0,0,200
2022-08-23,Suffolk,Revere,5-11 Years,4684,2466,1980,200,1,486
2022-08-23,Suffolk,Revere,12-15 Years,2734,2610,2278,601,2,332
2022-08-23,Suffolk,Revere,16-19 Years,2875,2783,2385,994,7,398
2022-08-23,Suffolk,Revere,20-29 Years,8324,8999,7395,2757,30,1604
2022-08-23,Suffolk,Revere,30-49 Years,18441,18772,16062,7158,152,2710
2022-08-23,Suffolk,Revere,50-64 Years,12047,11367,10124,6321,1267,1243
2022-08-23,Suffolk,Revere,65-74 Years,4983,4786,4321,3300,1248,465
2022-08-23,Suffolk,Revere,75+ Years,4309,3537,3089,2430,1088,448
2022-08-23,Suffolk,Revere,Total,62185,55537,47651,23761,3795,7886
2022-08-23,Middlesex,Newton,0-4 Years,4275,1533,651,0,0,882
2022-08-23,Middlesex,Newton,5-11 Years,7271,7304,6635,2139,5,669
2022-08-23,Middlesex,Newton,12-15 Years,4707,6077,5483,3430,10,594
2022-08-23,Middlesex,Newton,16-19 Years,7883,5948,5086,3547,53,862
2022-08-23,Middlesex,Newton,20-29 Years,11715,11035,8857,5283,151,2178
2022-08-23,Middlesex,Newton,30-49 Years,19435,23030,20239,14536,780,2791
2022-08-23,Middlesex,Newton,50-64 Years,17052,20187,18231,14639,6329,1956
2022-08-23,Middlesex,Newton,65-74 Years,9331,11658,10521,8872,5497,1137
2022-08-23,Middlesex,Newton,75+ Years,7251,8803,7841,6878,4542,962
2022-08-23,Middlesex,Newton,Total,88923,95575,83544,59324,17367,12031
2022-08-23,Norfolk,Wellesley,0-4 Years,1624,452,140,0,0,312
2022-08-23,Norfolk,Wellesley,5-11 Years,2706,2392,2115,533,2,277
2022-08-23,Norfolk,Wellesley,12-15 Years,1761,2061,1912,1094,3,149
2022-08-23,Norfolk,Wellesley,16-19 Years,3236,2523,2013,1406,14,510
2022-08-23,Norfolk,Wellesley,20-29 Years,4280,3667,2652,1548,39,1015
2022-08-23,Norfolk,Wellesley,30-49 Years,5488,5455,4839,3552,170,616
2022-08-23,Norfolk,Wellesley,50-64 Years,5624,6143,5595,4596,1893,548
2022-08-23,Norfolk,Wellesley,65-74 Years,2647,2607,2318,1979,1196,289
2022-08-23,Norfolk,Wellesley,75+ Years,2179,2377,2123,1861,1254,254
2022-08-23,Norfolk,Wellesley,Total,29549,27677,23707,16569,4571,3970
2022-08-30,Suffolk,Chelsea,0-4 Years,3243,247,23,0,0,224
2022-08-30,Suffolk,Chelsea,5-11 Years,3649,2422,1760,220,0,662
2022-08-30,Suffolk,Chelsea,12-15 Years,1955,2297,1910,558,1,387
2022-08-30,Suffolk,Chelsea,16-19 Years,1897,2312,1773,667,5,539
2022-08-30,Suffolk,Chelsea,20-29 Years,6620,7011,5537,1870,21,1474
2022-08-30,Suffolk,Chelsea,30-49 Years,13206,14030,11651,5177,132,2379
2022-08-30,Suffolk,Chelsea,50-64 Years,6376,7068,6047,3861,975,1021
2022-08-30,Suffolk,Chelsea,65-74 Years,2242,2542,2268,1716,746,274
2022-08-30,Suffolk,Chelsea,75+ Years,1595,1719,1506,1190,624,213
2022-08-30,Suffolk,Chelsea,Total,40787,39648,32475,15259,2504,7173
2022-08-30,Suffolk,Revere,0-4 Years,3785,253,20,0,0,233
2022-08-30,Suffolk,Revere,5-11 Years,4684,2483,1993,221,1,490
2022-08-30,Suffolk,Revere,12-15 Years,2734,2615,2280,614,2,335
2022-08-30,Suffolk,Revere,16-19 Years,2875,2784,2386,1007,8,398
2022-08-30,Suffolk,Revere,20-29 Years,8324,9004,7397,2770,29,1607
2022-08-30,Suffolk,Revere,30-49 Years,18441,18781,16065,7179,154,2716
2022-08-30,Suffolk,Revere,50-64 Years,12047,11369,10125,6333,1295,1244
2022-08-30,Suffolk,Revere,65-74 Years,4983,4787,4323,3303,1268,464
2022-08-30,Suffolk,Revere,75+ Years,4309,3543,3091,2432,1100,452
2022-08-30,Suffolk,Revere,Total,62185,55619,47680,23859,3857,7939
2022-08-30,Middlesex,Newton,0-4 Years,4275,1589,724,0,0,865
2022-08-30,Middlesex,Newton,5-11 Years,7271,7306,6652,2238,6,654
2022-08-30,Middlesex,Newton,12-15 Years,4707,6074,5485,3452,11,589
2022-08-30,Middlesex,Newton,16-19 Years,7883,5958,5084,3552,53,874
2022-08-30,Middlesex,Newton,20-29 Years,11715,11041,8858,5295,152,2183
2022-08-30,Middlesex,Newton,30-49 Years,19435,23028,20246,14553,792,2782
2022-08-30,Middlesex,Newton,50-64 Years,17052,20184,18239,14653,6383,1945
2022-08-30,Middlesex,Newton,65-74 Years,9331,11641,10518,8880,5525,1123
2022-08-30,Middlesex,Newton,75+ Years,7251,8796,7846,6885,4571,950
2022-08-30,Middlesex,Newton,Total,88923,95617,83652,59508,17493,11965
2022-08-30,Norfolk,Wellesley,0-4 Years,1624,471,165,0,0,306
2022-08-30,Norfolk,Wellesley,5-11 Years,2706,2386,2115,574,2,271
2022-08-30,Norfolk,Wellesley,12-15 Years,1761,2062,1915,1107,4,147
2022-08-30,Norfolk,Wellesley,16-19 Years,3236,2526,2014,1418,15,512
2022-08-30,Norfolk,Wellesley,20-29 Years,4280,3664,2653,1554,39,1011
2022-08-30,Norfolk,Wellesley,30-49 Years,5488,5455,4837,3548,171,618
2022-08-30,Norfolk,Wellesley,50-64 Years,5624,6144,5597,4600,1911,547
2022-08-30,Norfolk,Wellesley,65-74 Years,2647,2608,2318,1979,1204,290
2022-08-30,Norfolk,Wellesley,75+ Years,2179,2376,2123,1861,1257,253
2022-08-30,Norfolk,Wellesley,Total,29549,27692,23737,16641,4603,3955
2022-09-06,Suffolk,Chelsea,0-4 Years,3243,266,26,0,0,240
2022-09-06,Suffolk,Chelsea,5-11 Years,3649,2437,1773,237,0,664
2022-09-06,Suffolk,Chelsea,12-15 Years,1955,2294,1911,564,2,383
2022-09-06,Suffolk,Chelsea,16-19 Years,1897,2310,1780,678,6,530
2022-09-06,Suffolk,Chelsea,20-29 Years,6620,7002,5548,1884,21,1454
2022-09-06,Suffolk,Chelsea,30-49 Years,13206,14013,11668,5211,134,2345
2022-09-06,Suffolk,Chelsea,50-64 Years,6376,7062,6048,3871,985,1014
2022-09-06,Suffolk,Chelsea,65-74 Years,2242,2537,2267,1720,749,270
2022-09-06,Suffolk,Chelsea,75+ Years,1595,1719,1505,1191,627,214
2022-09-06,Suffolk,Chelsea,Total,40787,39640,32526,15356,2524,7114
2022-09-06,Suffolk,Revere,0-4 Years,3785,274,20,0,0,254
2022-09-06,Suffolk,Revere,5-11 Years,4684,2498,2004,229,1,494
2022-09-06,Suffolk,Revere,12-15 Years,2734,2616,2281,622,2,335
2022-09-06,Suffolk,Revere,16-19 Years,2875,2788,2391,1018,8,397
2022-09-06,Suffolk,Revere,20-29 Years,8324,9001,7404,2781,30,1597
2022-09-06,Suffolk,Revere,30-49 Years,18441,18760,16064,7211,157,2696
2022-09-06,Suffolk,Revere,50-64 Years,12047,11351,10121,6348,1310,1230
2022-09-06,Suffolk,Revere,65-74 Years,4983,4783,4320,3304,1277,463
2022-09-06,Suffolk,Revere,75+ Years,4309,3543,3091,2433,1114,452
2022-09-06,Suffolk,Revere,Total,62185,55614,47696,23946,3899,7918
2022-09-06,Middlesex,Newton,0-4 Years,4275,1618,779,0,0,839
2022-09-06,Middlesex,Newton,5-11 Years,7271,7324,6672,2305,6,652
2022-09-06,Middlesex,Newton,12-15 Years,4707,6071,5486,3465,11,585
2022-09-06,Middlesex,Newton,16-19 Years,7883,5958,5084,3559,53,874
2022-09-06,Middlesex,Newton,20-29 Years,11715,11046,8858,5300,156,2188
2022-09-06,Middlesex,Newton,30-49 Years,19435,23019,20253,14571,797,2766
2022-09-06,Middlesex,Newton,50-64 Years,17052,20171,18234,14658,6404,1937
2022-09-06,Middlesex,Newton,65-74 Years,9331,11634,10512,8880,5534,1122
2022-09-06,Middlesex,Newton,75+ Years,7251,8784,7848,6890,4582,936
2022-09-06,Middlesex,Newton,Total,88923,95625,83726,59628,17543,11899
2022-09-06,Norfolk,Wellesley,0-4 Years,1624,485,181,0,0,304
2022-09-06,Norfolk,Wellesley,5-11 Years,2706,2391,2120,589,2,271
2022-09-06,Norfolk,Wellesley,12-15 Years,1761,2059,1914,1109,4,145
2022-09-06,Norfolk,Wellesley,16-19 Years,3236,2526,2014,1420,15,512
2022-09-06,Norfolk,Wellesley,20-29 Years,4280,3668,2654,1556,39,1014
2022-09-06,Norfolk,Wellesley,30-49 Years,5488,5455,4842,3550,171,613
2022-09-06,Norfolk,Wellesley,50-64 Years,5624,6143,5597,4601,1924,546
2022-09-06,Norfolk,Wellesley,65-74 Years,2647,2608,2318,1979,1205,290
2022-09-06,Norfolk,Wellesley,75+ Years,2179,2374,2123,1862,1258,251
2022-09-06,Norfolk,Wellesley,Total,29549,27709,23763,16666,4618,3946
2022-09-13,Suffolk,Chelsea,0-4 Years,3243,297,28,0,0,269
2022-09-13,Suffolk,Chelsea,5-11 Years,3649,2445,1788,245,0,657
2022-09-13,Suffolk,Chelsea,12-15 Years,1955,2285,1923,574,7,362
2022-09-13,Suffolk,Chelsea,16-19 Years,1897,2305,1787,689,9,518
2022-09-13,Suffolk,Chelsea,20-29 Years,6620,6991,5555,1908,33,1436
2022-09-13,Suffolk,Chelsea,30-49 Years,13206,13968,11684,5254,179,2284
2022-09-13,Suffolk,Chelsea,50-64 Years,6376,7037,6045,3898,1010,992
2022-09-13,Suffolk,Chelsea,65-74 Years,2242,2522,2273,1732,762,249
2022-09-13,Suffolk,Chelsea,75+ Years,1595,1717,1503,1193,628,214
2022-09-13,Suffolk,Chelsea,Total,40787,39567,32586,15493,2628,6981
2022-09-13,Suffolk,Revere,0-4 Years,3785,295,27,0,0,268
2022-09-13,Suffolk,Revere,5-11 Years,4684,2508,2017,237,1,491
2022-09-13,Suffolk,Revere,12-15 Years,2734,2615,2280,624,3,335
2022-09-13,Suffolk,Revere,16-19 Years,2875,2788,2398,1027,13,390
2022-09-13,Suffolk,Revere,20-29 Years,8324,8982,7411,2805,41,1571
2022-09-13,Suffolk,Revere,30-49 Years,18441,18709,16076,7262,216,2633
2022-09-13,Suffolk,Revere,50-64 Years,12047,11353,10136,6367,1339,1217
2022-09-13,Suffolk,Revere,65-74 Years,4983,4777,4326,3314,1301,451
2022-09-13,Suffolk,Revere,75+ Years,4309,3540,3095,2439,1126,445
2022-09-13,Suffolk,Revere,Total,62185,55567,47766,24075,4040,7801
2022-09-13,Middlesex,Newton,0-4 Years,4275,1665,878,0,0,787
2022-09-13,Middlesex,Newton,5-11 Years,7271,7343,6694,2369,7,649
2022-09-13,Middlesex,Newton,12-15 Years,4707,6087,5499,3481,77,588
2022-09-13,Middlesex,Newton,16-19 Years,7883,5975,5092,3575,105,883
2022-09-13,Middlesex,Newton,20-29 Years,11715,11065,8861,5312,228,2204
2022-09-13,Middlesex,Newton,30-49 Years,19435,23083,20282,14626,1300,2801
2022-09-13,Middlesex,Newton,50-64 Years,17052,20183,18260,14702,6588,1923
2022-09-13,Middlesex,Newton,65-74 Years,9331,11641,10533,8926,5686,1108
2022-09-13,Middlesex,Newton,75+ Years,7251,8785,7873,6916,4665,912
2022-09-13,Middlesex,Newton,Total,88923,95827,83972,59907,18656,11855
2022-09-13,Norfolk,Wellesley,0-4 Years,1624,499,210,0,0,289
2022-09-13,Norfolk,Wellesley,5-11 Years,2706,2397,2126,608,2,271
2022-09-13,Norfolk,Wellesley,12-15 Years,1761,2060,1912,1117,28,148
2022-09-13,Norfolk,Wellesley,16-19 Years,3236,2532,2016,1424,29,516
2022-09-13,Norfolk,Wellesley,20-29 Years,4280,3672,2659,1565,60,1013
2022-09-13,Norfolk,Wellesley,30-49 Years,5488,5466,4849,3574,316,617
2022-09-13,Norfolk,Wellesley,50-64 Years,5624,6143,5602,4617,1988,541
2022-09-13,Norfolk,Wellesley,65-74 Years,2647,2608,2329,1994,1248,279
2022-09-13,Norfolk,Wellesley,75+ Years,2179,2371,2132,1873,1284,239
2022-09-13,Norfolk,Wellesley,Total,29549,27748,23835,16772,4955,3913
2022-09-20,Suffolk,Chelsea,0-4 Years,3243,325,30,0,0,295
2022-09-20,Suffolk,Chelsea,5-11 Years,3649,2447,1803,262,1,644
2022-09-20,Suffolk,Chelsea,12-15 Years,1955,2281,1928,586,8,353
2022-09-20,Suffolk,Chelsea,16-19 Years,1897,2291,1799,702,12,492
2022-09-20,Suffolk,Chelsea,20-29 Years,6620,6965,5574,1925,40,1391
2022-09-20,Suffolk,Chelsea,30-49 Years,13206,13916,11707,5317,203,2209
2022-09-20,Suffolk,Chelsea,50-64 Years,6376,7024,6048,3917,1033,976
2022-09-20,Suffolk,Chelsea,65-74 Years,2242,2516,2270,1740,774,246
2022-09-20,Suffolk,Chelsea,75+ Years,1595,1717,1505,1197,638,212
2022-09-20,Suffolk,Chelsea,Total,40787,39482,32664,15646,2709,6818
2022-09-20,Suffolk,Revere,0-4 Years,3785,317,38,0,0,279
2022-09-20,Suffolk,Revere,5-11 Years,4684,2516,2027,255,1,489
2022-09-20,Suffolk,Revere,12-15 Years,2734,2612,2280,634,4,332
2022-09-20,Suffolk,Revere,16-19 Years,2875,2781,2398,1041,16,383
2022-09-20,Suffolk,Revere,20-29 Years,8324,8961,7433,2829,54,1528
2022-09-20,Suffolk,Revere,30-49 Years,18441,18635,16125,7342,268,2510
2022-09-20,Suffolk,Revere,50-64 Years,12047,11336,10146,6397,1388,1190
2022-09-20,Suffolk,Revere,65-74 Years,4983,4770,4329,3325,1344,441
2022-09-20,Suffolk,Revere,75+ Years,4309,3535,3094,2442,1159,441
2022-09-20,Suffolk,Revere,Total,62185,55463,47870,24265,4234,7593
2022-09-20,Middlesex,Newton,0-4 Years,4275,1708,969,0,0,739
2022-09-20,Middlesex,Newton,5-11 Years,7271,7347,6705,2422,7,642
2022-09-20,Middlesex,Newton,12-15 Years,4707,6096,5508,3515,207,588
2022-09-20,Middlesex,Newton,16-19 Years,7883,5974,5096,3589,175,878
2022-09-20,Middlesex,Newton,20-29 Years,11715,11082,8878,5330,306,2204
2022-09-20,Middlesex,Newton,30-49 Years,19435,23164,20329,14697,1781,2835
2022-09-20,Middlesex,Newton,50-64 Years,17052,20210,18291,14756,6865,1919
2022-09-20,Middlesex,Newton,65-74 Years,9331,11656,10566,8996,5845,1090
2022-09-20,Middlesex,Newton,75+ Years,7251,8803,7908,6961,4816,895
2022-09-20,Middlesex,Newton,Total,88923,96040,84250,60266,20002,11790
2022-09-20,Norfolk,Wellesley,0-4 Years,1624,513,249,0,0,264
2022-09-20,Norfolk,Wellesley,5-11 Years,2706,2393,2132,620,2,261
2022-09-20,Norfolk,Wellesley,12-15 Years,1761,2060,1916,1122,51,144
2022-09-20,Norfolk,Wellesley,16-19 Years,3236,2538,2020,1433,50,518
2022-09-20,Norfolk,Wellesley,20-29 Years,4280,3674,2659,1569,74,1015
2022-09-20,Norfolk,Wellesley,30-49 Years,5488,5472,4859,3583,405,613
2022-09-20,Norfolk,Wellesley,50-64 Years,5624,6143,5611,4624,2058,532
2022-09-20,Norfolk,Wellesley,65-74 Years,2647,2613,2333,2007,1277,280
2022-09-20,Norfolk,Wellesley,75+ Years,2179,2376,2138,1886,1310,238
2022-09-20,Norfolk,Wellesley,Total,29549,27782,23917,16844,5227,3865
2022-09-27,Suffolk,Chelsea,0-4 Years,3243,338,33,0,0,305
2022-09-27,Suffolk,Chelsea,5-11 Years,3649,2445,1818,275,1,627
2022-09-27,Suffolk,Chelsea,12-15 Years,1955,2288,1932,602,9,356
2022-09-27,Suffolk,Chelsea,16-19 Years,1897,2295,1804,711,20,491
2022-09-27,Suffolk,Chelsea,20-29 Years,6620,6973,5575,1938,51,1398
2022-09-27,Suffolk,Chelsea,30-49 Years,13206,13916,11714,5346,258,2202
2022-09-27,Suffolk,Chelsea,50-64 Years,6376,7021,6051,3940,1090,970
2022-09-27,Suffolk,Chelsea,65-74 Years,2242,2519,2270,1744,799,249
2022-09-27,Suffolk,Chelsea,75+ Years,1595,1733,1506,1202,660,227
2022-09-27,Suffolk,Chelsea,Total,40787,39528,32703,15758,2888,6825
2022-09-27,Suffolk,Revere,0-4 Years,3785,340,46,0,0,294
2022-09-27,Suffolk,Revere,5-11 Years,4684,2530,2041,270,1,489
2022-09-27,Suffolk,Revere,12-15 Years,2734,2618,2284,654,6,334
2022-09-27,Suffolk,Revere,16-19 Years,2875,2784,2399,1052,25,385
2022-09-27,Suffolk,Revere,20-29 Years,8324,8973,7437,2846,74,1536
2022-09-27,Suffolk,Revere,30-49 Years,18441,18663,16139,7375,370,2524
2022-09-27,Suffolk,Revere,50-64 Years,12047,11347,10151,6425,1461,1196
2022-09-27,Suffolk,Revere,65-74 Years,4983,4776,4332,3337,1410,444
2022-09-27,Suffolk,Revere,75+ Years,4309,3539,3097,2451,1192,442
2022-09-27,Suffolk,Revere,Total,62185,55570,47926,24410,4539,7644
2022-09-27,Middlesex,Newton,0-4 Years,4275,1754,1044,0,0,710
2022-09-27,Middlesex,Newton,5-11 Years,7271,7358,6722,2457,7,636
2022-09-27,Middlesex,Newton,12-15 Years,4707,6102,5515,3535,323,587
2022-09-27,Middlesex,Newton,16-19 Years,7883,5987,5101,3594,274,886
2022-09-27,Middlesex,Newton,20-29 Years,11715,11128,8888,5342,401,2240
2022-09-27,Middlesex,Newton,30-49 Years,19435,23266,20359,14748,2259,2907
2022-09-27,Middlesex,Newton,50-64 Years,17052,20259,18321,14804,7181,1938
2022-09-27,Middlesex,Newton,65-74 Years,9331,11686,10589,9043,5997,1097
2022-09-27,Middlesex,Newton,75+ Years,7251,8829,7939,7008,4934,890
2022-09-27,Middlesex,Newton,Total,88923,96369,84478,60531,21376,11891
2022-09-27,Norfolk,Wellesley,0-4 Years,1624,535,276,0,0,259
2022-09-27,Norfolk,Wellesley,5-11 Years,2706,2398,2140,630,2,258
2022-09-27,Norfolk,Wellesley,12-15 Years,1761,2061,1920,1130,77,141
2022-09-27,Norfolk,Wellesley,16-19 Years,3236,2550,2021,1436,83,529
2022-09-27,Norfolk,Wellesley,20-29 Years,4280,3688,2666,1577,104,1022
2022-09-27,Norfolk,Wellesley,30-49 Years,5488,5502,4880,3600,521,622
2022-09-27,Norfolk,Wellesley,50-64 Years,5624,6152,5616,4637,2156,536
2022-09-27,Norfolk,Wellesley,65-74 Years,2647,2614,2337,2016,1302,277
2022-09-27,Norfolk,Wellesley,75+ Years,2179,2380,2145,1892,1343,235
2022-09-27,Norfolk,Wellesley,Total,29549,27880,24001,16918,5588,3879
2022-10-04,Suffolk,Chelsea,0-4 Years,3243,353,38,0,0,315
2022-10-04,Suffolk,Chelsea,5-11 Years,3649,2454,1830,284,1,624
2022-10-04,Suffolk,Chelsea,12-15 Years,1955,2287,1937,615,17,350
2022-10-04,Suffolk,Chelsea,16-19 Years,1897,2297,1806,719,30,491
2022-10-04,Suffolk,Chelsea,20-29 Years,6620,6979,5581,1955,72,1398
2022-10-04,Suffolk,Chelsea,30-49 Years,13206,13927,11732,5372,342,2195
2022-10-04,Suffolk,Chelsea,50-64 Years,6376,7034,6058,3954,1152,976
2022-10-04,Suffolk,Chelsea,65-74 Years,2242,2520,2281,1757,841,239
2022-10-04,Suffolk,Chelsea,75+ Years,1595,1735,1517,1215,691,218
2022-10-04,Suffolk,Chelsea,Total,40787,39586,32780,15871,3146,6806
2022-10-04,Suffolk,Revere,0-4 Years,3785,356,57,0,0,299
2022-10-04,Suffolk,Revere,5-11 Years,4684,2535,2052,279,1,483
2022-10-04,Suffolk,Revere,12-15 Years,2734,2624,2289,668,15,335
2022-10-04,Suffolk,Revere,16-19 Years,2875,2785,2400,1064,29,385
2022-10-04,Suffolk,Revere,20-29 Years,8324,8988,7443,2859,102,1545
2022-10-04,Suffolk,Revere,30-49 Years,18441,18679,16154,7402,476,2525
2022-10-04,Suffolk,Revere,50-64 Years,12047,11359,10166,6452,1554,1193
2022-10-04,Suffolk,Revere,65-74 Years,4983,4787,4335,3347,1465,452
2022-10-04,Suffolk,Revere,75+ Years,4309,3559,3103,2460,1252,456
2022-10-04,Suffolk,Revere,Total,62185,55672,47999,24531,4894,7673
2022-10-04,Middlesex,Newton,0-4 Years,4275,1795,1119,0,0,676
2022-10-04,Middlesex,Newton,5-11 Years,7271,7373,6731,2487,7,642
2022-10-04,Middlesex,Newton,12-15 Years,4707,6123,5533,3570,451,590
2022-10-04,Middlesex,Newton,16-19 Years,7883,5992,5104,3608,360,888
2022-10-04,Middlesex,Newton,20-29 Years,11715,11166,8890,5354,526,2276
2022-10-04,Middlesex,Newton,30-49 Years,19435,23407,20425,14803,2786,2982
2022-10-04,Middlesex,Newton,50-64 Years,17052,20315,18340,14873,7552,1975
2022-10-04,Middlesex,Newton,65-74 Years,9331,11720,10610,9094,6157,1110
2022-10-04,Middlesex,Newton,75+ Years,7251,8845,7965,7045,5087,880
2022-10-04,Middlesex,Newton,Total,88923,96736,84717,60834,22926,12019
2022-10-04,Norfolk,Wellesley,0-4 Years,1624,551,297,0,0,254
2022-10-04,Norfolk,Wellesley,5-11 Years,2706,2404,2143,641,2,261
2022-10-04,Norfolk,Wellesley,12-15 Years,1761,2061,1921,1138,106,140
2022-10-04,Norfolk,Wellesley,16-19 Years,3236,2556,2024,1439,109,532
2022-10-04,Norfolk,Wellesley,20-29 Years,4280,3711,2678,1589,127,1033
2022-10-04,Norfolk,Wellesley,30-49 Years,5488,5514,4880,3601,612,634
2022-10-04,Norfolk,Wellesley,50-64 Years,5624,6171,5628,4651,2279,543
2022-10-04,Norfolk,Wellesley,65-74 Years,2647,2616,2340,2023,1358,276
2022-10-04,Norfolk,Wellesley,75+ Years,2179,2386,2150,1904,1378,236
